,Name,Bonus,Games,Wins,MVP,First_blood,Last_word_3,Last_word_2,Citizen_games,Citizen_wins,Mafia_games,Mafia_wins,Sheriff_games,Sheriff_wins,Don_games,Don_wins
408,Богом данная,3.5999999999999996,60.0,32.0,0.0,2.0,1.0,0.0,43.0,24.0,7.0,4.0,6.0,3.0,4.0,1.0
409,Жэ,8.7,95.0,44.0,0.0,7.0,1.0,5.0,46.0,21.0,26.0,15.0,10.0,4.0,13.0,4.0
410,Тигра,0.95,65.0,29.0,0.0,3.0,0.0,1.0,43.0,15.0,10.0,7.0,4.0,3.0,8.0,4.0
411,zorgan,11.55,126.0,64.0,0.0,9.0,0.0,5.0,68.0,35.0,30.0,16.0,15.0,5.0,13.0,8.0
412,Moss,7.8999999999999995,133.0,72.0,0.0,7.0,0.0,2.0,58.0,32.0,36.0,21.0,19.0,10.0,20.0,9.0
413,Ник,7.55,137.0,62.0,0.0,13.0,0.0,8.0,96.0,41.0,18.0,8.0,11.0,6.0,12.0,7.0
414,Маэстро,1.4,56.0,29.0,0.0,2.0,0.0,0.0,36.0,16.0,9.0,4.0,7.0,6.0,4.0,3.0
415,Дорога,0.7,42.0,24.0,0.0,3.0,1.0,0.0,28.0,15.0,7.0,4.0,3.0,2.0,4.0,3.0
416,Феномен,0.4,15.0,6.0,0.0,0.0,0.0,0.0,8.0,4.0,3.0,0.0,0.0,0.0,4.0,2.0
417,Joy,3.57,233.0,104.0,2.0,22.0,0.0,9.0,154.0,64.0,38.0,19.0,21.0,10.0,20.0,11.0
418,Безника,0.75,29.0,11.0,0.0,1.0,0.0,1.0,13.0,5.0,8.0,3.0,2.0,0.0,6.0,3.0
419,Катерок,0.0,15.0,4.0,0.0,2.0,0.0,1.0,8.0,2.0,4.0,1.0,3.0,1.0,0.0,0.0
420,Евсейка2,2.45,46.0,25.0,0.0,4.0,0.0,2.0,40.0,21.0,3.0,3.0,3.0,1.0,0.0,0.0
421,Март,4.1000000000000005,53.0,24.0,0.0,8.0,0.0,2.0,37.0,16.0,7.0,3.0,4.0,1.0,5.0,4.0
422,NaLaбутенах,1.1500000000000001,52.0,24.0,0.0,5.0,0.0,3.0,36.0,16.0,8.0,6.0,6.0,2.0,2.0,0.0
423,Док,7.1,111.0,60.0,0.0,6.0,0.0,1.0,68.0,37.0,21.0,13.0,13.0,3.0,9.0,7.0
424,Зачем,0.3,7.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0
425,Александр,3.8000000000000003,123.0,56.0,0.0,4.0,0.0,0.0,71.0,30.0,32.0,18.0,12.0,4.0,8.0,4.0
426,Профессор,0.7,21.0,8.0,0.0,1.0,0.0,0.0,10.0,3.0,7.0,3.0,0.0,0.0,4.0,2.0
427,Люси,1.5,34.0,11.0,0.0,2.0,0.0,2.0,19.0,7.0,11.0,2.0,1.0,0.0,3.0,2.0
428,Комфорка,0.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
429,Радио,2.1,71.0,39.0,0.0,5.0,0.0,2.0,38.0,19.0,18.0,12.0,8.0,3.0,7.0,5.0
430,Амика,1.2,21.0,11.0,0.0,1.0,0.0,0.0,14.0,7.0,4.0,2.0,0.0,0.0,3.0,2.0
431,Юпитер,0.0,11.0,4.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0
432,Весёлый,0.0,36.0,16.0,0.0,0.0,0.0,0.0,19.0,11.0,9.0,2.0,3.0,2.0,5.0,1.0
433,СПИ,0.5,22.0,5.0,0.0,2.0,0.0,0.0,11.0,2.0,8.0,3.0,3.0,0.0,0.0,0.0
434,Плам,2.5,99.0,53.0,0.0,6.0,0.0,0.0,57.0,31.0,29.0,17.0,9.0,4.0,4.0,1.0
435,КровьИРАзврат,0.45,21.0,10.0,0.0,2.0,0.0,1.0,13.0,3.0,7.0,6.0,1.0,1.0,0.0,0.0
436,Шерлок,0.4,31.0,14.0,0.0,0.0,0.0,0.0,19.0,8.0,7.0,4.0,1.0,1.0,4.0,1.0
437,Gole@F,0.0,10.0,3.0,0.0,1.0,0.0,0.0,6.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0
438,Красный комиссар,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
439,Агата,2.1,64.0,32.0,0.0,4.0,0.0,2.0,33.0,18.0,19.0,10.0,9.0,3.0,3.0,1.0
440,Abbadona,1.1,54.0,21.0,0.0,3.0,0.0,0.0,31.0,13.0,11.0,3.0,9.0,4.0,3.0,1.0
441,Спящая Красавица,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
442,FROSTK1LL,0.4,59.0,22.0,0.0,7.0,0.0,0.0,39.0,17.0,12.0,2.0,3.0,1.0,5.0,2.0
443,Patrick,1.3499999999999999,89.0,48.0,0.0,4.0,0.0,1.0,54.0,33.0,13.0,7.0,3.0,0.0,19.0,8.0
444,Слойка,0.4,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
445,Ромаха,0.3,6.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
446,Aster,0.2,14.0,5.0,0.0,2.0,0.0,1.0,7.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0
447,Светлая,1.05,80.0,38.0,0.0,3.0,0.0,1.0,53.0,21.0,15.0,8.0,5.0,3.0,7.0,6.0
448,Лексус,1.0,38.0,19.0,0.0,2.0,0.0,0.0,24.0,9.0,11.0,7.0,3.0,3.0,0.0,0.0
449,IDKFA,0.4,22.0,11.0,0.0,2.0,0.0,0.0,13.0,5.0,4.0,3.0,4.0,2.0,1.0,1.0
450,Domino,2.4,47.0,22.0,3.0,5.0,0.0,0.0,27.0,11.0,9.0,6.0,7.0,3.0,4.0,2.0
451,Joker,0.48000000000000004,23.0,11.0,0.0,1.0,0.0,0.0,14.0,6.0,4.0,3.0,4.0,2.0,1.0,0.0
452,L,1.25,26.0,14.0,0.0,3.0,0.0,1.0,16.0,8.0,7.0,5.0,2.0,0.0,1.0,1.0
453,Talpa,0.0,14.0,7.0,0.0,2.0,0.0,0.0,6.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0
454,Тихон,0.4,22.0,8.0,0.0,2.0,0.0,0.0,11.0,3.0,7.0,2.0,2.0,1.0,2.0,2.0
455,Календула,0.4,6.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0
456,Zloy,0.2,16.0,8.0,0.0,0.0,0.0,0.0,5.0,1.0,7.0,5.0,0.0,0.0,4.0,2.0
457,Green,0.25,22.0,9.0,0.0,1.0,0.0,1.0,16.0,7.0,0.0,0.0,5.0,2.0,1.0,0.0
458,DEYNADAWAY,0.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
459,Джульетта,0.75,40.0,20.0,0.0,2.0,0.0,1.0,28.0,12.0,7.0,5.0,3.0,2.0,2.0,1.0
460,Турист,0.0,88.0,37.0,4.0,14.0,0.0,2.0,55.0,24.0,17.0,7.0,10.0,2.0,6.0,4.0
461,Mira,0.2,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
462,kisel,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
463,Mix,2.15,92.0,58.0,0.0,10.0,2.0,3.0,50.0,32.0,19.0,12.0,11.0,6.0,12.0,8.0
464,Shalikas,1.0,47.0,29.0,0.0,6.0,0.0,4.0,35.0,21.0,8.0,5.0,2.0,2.0,2.0,1.0
465,RK11,0.4,60.0,37.0,0.0,6.0,1.0,0.0,30.0,20.0,12.0,5.0,9.0,6.0,9.0,6.0
466,Siergio17,1.95,52.0,30.0,0.0,7.0,0.0,5.0,29.0,16.0,8.0,4.0,5.0,4.0,10.0,6.0
467,TANK,0.4,73.0,43.0,0.0,6.0,0.0,2.0,49.0,30.0,9.0,6.0,8.0,4.0,7.0,3.0
468,Bella,0.5,67.0,35.0,0.0,8.0,0.0,2.0,46.0,28.0,15.0,6.0,1.0,0.0,5.0,1.0
469,BETON,0.0,39.0,20.0,0.0,1.0,0.0,0.0,23.0,10.0,9.0,6.0,4.0,2.0,3.0,2.0
470,Phoenix,0.5,73.0,32.0,0.0,5.0,0.0,2.0,39.0,18.0,17.0,4.0,9.0,6.0,8.0,4.0
471,Cobra,0.25,76.0,34.0,0.0,3.0,0.0,1.0,47.0,26.0,21.0,6.0,5.0,2.0,3.0,0.0
472,Obama,0.25,41.0,17.0,0.0,3.0,0.0,1.0,21.0,9.0,13.0,5.0,4.0,2.0,3.0,1.0
473,Bagira,0.25,64.0,28.0,2.0,6.0,0.0,2.0,36.0,19.0,14.0,3.0,10.0,4.0,4.0,2.0
474,Karmen,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
475,Kaunas,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
476,Zeusas,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
477,Daktaras,0.5,10.0,7.0,0.0,2.0,0.0,2.0,8.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0
478,Femida,0.0,23.0,14.0,0.0,1.0,0.0,0.0,15.0,10.0,3.0,3.0,3.0,1.0,2.0,0.0
479,Г-жа Ирония,0.25,30.0,16.0,0.0,3.0,0.0,1.0,18.0,8.0,6.0,3.0,3.0,2.0,3.0,3.0
480,Joint,0.0,28.0,15.0,0.0,1.0,0.0,0.0,16.0,8.0,4.0,3.0,4.0,2.0,4.0,2.0
481,Puskin,0.0,15.0,8.0,0.0,0.0,0.0,0.0,9.0,5.0,3.0,2.0,0.0,0.0,3.0,1.0
482,zero,0.0,22.0,11.0,0.0,3.0,0.0,0.0,11.0,8.0,5.0,1.0,3.0,1.0,3.0,1.0
483,Don Kichot,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
484,Dimdim,0.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
485,Корни,0.25,4.0,2.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
486,Каток,0.0,12.0,5.0,0.0,1.0,0.0,0.0,7.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0
487,Pantera,0.0,35.0,14.0,0.0,1.0,0.0,1.0,20.0,10.0,7.0,2.0,1.0,1.0,7.0,1.0
488,SMILTE,0.25,8.0,3.0,0.0,1.0,0.0,1.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
489,Kuta,0.25,30.0,9.0,0.0,5.0,0.0,1.0,23.0,7.0,4.0,1.0,1.0,1.0,2.0,0.0
490,Каспиан,2.15,108.0,57.0,0.0,11.0,1.0,3.0,60.0,36.0,28.0,10.0,12.0,6.0,8.0,5.0
491,Испанец,1.15,116.0,46.0,0.0,9.0,0.0,3.0,75.0,32.0,25.0,8.0,10.0,5.0,6.0,1.0
492,Американец,-0.75,122.0,66.0,0.0,7.0,0.0,5.0,69.0,40.0,27.0,9.0,13.0,11.0,13.0,6.0
493,Рау,0.75,65.0,35.0,0.0,3.0,0.0,1.0,35.0,19.0,15.0,7.0,5.0,2.0,10.0,7.0
494,Айс,0.25,82.0,39.0,0.0,4.0,0.0,1.0,49.0,26.0,15.0,5.0,12.0,6.0,6.0,2.0
495,Боевик,1.0,146.0,85.0,1.0,16.0,0.0,2.0,98.0,60.0,19.0,9.0,15.0,11.0,14.0,5.0
496,Шаолинь,0.8,109.0,51.0,0.0,10.0,0.0,0.0,66.0,35.0,24.0,6.0,11.0,6.0,8.0,4.0
497,Крестная дочь,0.0,46.0,24.0,0.0,3.0,0.0,2.0,27.0,14.0,9.0,5.0,5.0,4.0,5.0,1.0
498,Дэнсер,0.7,102.0,59.0,0.0,11.0,1.0,5.0,64.0,41.0,15.0,9.0,13.0,4.0,10.0,5.0
499,Китаец,0.25,58.0,31.0,0.0,2.0,0.0,1.0,32.0,17.0,10.0,3.0,10.0,8.0,6.0,3.0
500,Белая,0.6,68.0,35.0,0.0,9.0,0.0,4.0,40.0,21.0,11.0,7.0,9.0,4.0,8.0,3.0
501,Бекс,0.5,68.0,37.0,0.0,9.0,0.0,5.0,43.0,26.0,8.0,1.0,6.0,4.0,11.0,6.0
502,Монолит,0.65,87.0,48.0,0.0,10.0,0.0,5.0,48.0,31.0,18.0,9.0,7.0,2.0,14.0,6.0
503,Хакер,0.0,19.0,10.0,0.0,3.0,0.0,0.0,9.0,4.0,7.0,4.0,2.0,1.0,1.0,1.0
504,Марго,2.6,187.0,102.0,0.0,12.0,0.0,4.0,91.0,57.0,43.0,20.0,30.0,15.0,23.0,10.0
505,Хамид,0.3,39.0,20.0,0.0,3.0,1.0,0.0,23.0,13.0,9.0,4.0,3.0,3.0,4.0,0.0
506,Голливуд,0.0,7.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0
507,Socrat,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
508,FOX,0.45,67.0,39.0,0.0,4.0,0.0,1.0,50.0,30.0,9.0,6.0,2.0,0.0,6.0,3.0
509,Referee,0.25,46.0,18.0,0.0,4.0,0.0,1.0,28.0,12.0,6.0,4.0,8.0,2.0,4.0,0.0
510,Sally,0.0,12.0,5.0,0.0,1.0,0.0,1.0,4.0,2.0,5.0,2.0,2.0,0.0,1.0,1.0
511,13,2.4000000000000004,33.0,20.0,2.0,6.0,0.0,2.0,22.0,11.0,5.0,5.0,2.0,0.0,4.0,4.0
512,Владимир Скромный,0.8,60.0,32.0,1.0,1.0,0.0,0.0,36.0,18.0,13.0,8.0,3.0,1.0,8.0,5.0
513,Coil,0.9,36.0,13.0,2.0,2.0,0.0,1.0,20.0,5.0,8.0,4.0,5.0,2.0,3.0,2.0
514,Nancy,1.8,15.0,10.0,6.0,0.0,0.0,0.0,8.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0
515,Viva,1.65,29.0,15.0,4.0,5.0,1.0,2.0,17.0,6.0,5.0,4.0,3.0,2.0,4.0,3.0
516,Bond,0.0,10.0,6.0,1.0,0.0,0.0,0.0,7.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0
517,Slamet,0.0,11.0,6.0,0.0,2.0,0.0,0.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
518,B@LU,1.2000000000000002,25.0,13.0,6.0,1.0,0.0,0.0,16.0,5.0,6.0,5.0,3.0,3.0,0.0,0.0
519,IMasha,1.0,28.0,10.0,1.0,1.0,0.0,0.0,14.0,4.0,9.0,4.0,2.0,0.0,3.0,2.0
520,Лунатик,0.2,22.0,3.0,2.0,4.0,0.0,1.0,14.0,0.0,2.0,1.0,1.0,0.0,5.0,2.0
521,Барселлино,0.9,13.0,6.0,3.0,2.0,0.0,1.0,7.0,2.0,4.0,3.0,2.0,1.0,0.0,0.0
522,Китнисс,0.9,65.0,36.0,0.0,5.0,0.0,2.0,40.0,21.0,8.0,5.0,8.0,4.0,9.0,6.0
523,Штирлиц,0.55,31.0,17.0,0.0,1.0,0.0,1.0,17.0,8.0,7.0,4.0,3.0,1.0,4.0,4.0
524,Lara Croft,0.65,39.0,20.0,0.0,2.0,0.0,1.0,24.0,11.0,10.0,5.0,4.0,3.0,1.0,1.0
525,R. I. P.,1.1,47.0,22.0,0.0,1.0,0.0,0.0,25.0,11.0,11.0,5.0,3.0,1.0,8.0,5.0
526,Tony Montana,0.45,22.0,8.0,0.0,0.0,0.0,0.0,12.0,6.0,3.0,0.0,2.0,0.0,5.0,2.0
527,Анастейша,0.45,36.0,12.0,0.0,1.0,0.0,1.0,21.0,8.0,8.0,1.0,2.0,0.0,5.0,3.0
528,Малой,0.10000000000000003,98.0,47.0,0.0,7.0,0.0,1.0,62.0,27.0,24.0,13.0,8.0,6.0,4.0,1.0
529,Сапар,1.1,28.0,16.0,0.0,1.0,1.0,0.0,15.0,8.0,7.0,3.0,4.0,3.0,2.0,2.0
530,Покахонтас,0.85,23.0,12.0,0.0,1.0,0.0,1.0,12.0,5.0,4.0,2.0,4.0,3.0,3.0,2.0
531,STFO,0.0,27.0,14.0,0.0,0.0,0.0,0.0,16.0,8.0,7.0,4.0,0.0,0.0,4.0,2.0
532,Властелин,0.2,17.0,11.0,0.0,0.0,0.0,0.0,10.0,5.0,3.0,3.0,2.0,1.0,2.0,2.0
533,Навальный,0.0,10.0,5.0,0.0,0.0,0.0,0.0,6.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0
534,Лина,0.0,15.0,8.0,0.0,0.0,0.0,0.0,8.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0
535,Сорвиголова,0.0,11.0,6.0,0.0,0.0,0.0,0.0,8.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0
536,NikitaSergeevich,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
537,Волк,0.7,52.0,23.0,0.0,2.0,0.0,0.0,33.0,16.0,9.0,3.0,3.0,0.0,7.0,4.0
538,Мирный братишка,1.25,9.0,7.0,0.0,1.0,0.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0
539,Север,0.0,8.0,4.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0
540,Старый,-0.3,11.0,3.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0
541,Валькирия,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
542,Дездемона,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
543,Vito,3.8,67.0,38.0,0.0,9.0,0.0,0.0,37.0,17.0,15.0,10.0,10.0,8.0,5.0,3.0
544,Лёша,0.6,95.0,49.0,0.0,8.0,0.0,1.0,47.0,22.0,22.0,16.0,11.0,4.0,15.0,7.0
545,Vamp-Irka,1.6,60.0,30.0,0.0,2.0,0.0,0.0,34.0,11.0,12.0,11.0,4.0,2.0,10.0,6.0
546,Совка,-0.19999999999999998,61.0,30.0,0.0,5.0,0.0,1.0,39.0,17.0,14.0,7.0,2.0,1.0,6.0,5.0
547,TALA,0.0,54.0,24.0,0.0,7.0,0.0,2.0,31.0,14.0,11.0,6.0,6.0,0.0,6.0,4.0
548,Jackson,-0.7999999999999999,76.0,31.0,0.0,7.0,0.0,4.0,43.0,14.0,15.0,8.0,11.0,7.0,7.0,2.0
549,Reactor,-1.0,59.0,26.0,0.0,6.0,0.0,3.0,29.0,9.0,19.0,10.0,5.0,2.0,6.0,5.0
550,Djan,1.2,45.0,25.0,0.0,2.0,0.0,1.0,26.0,12.0,10.0,7.0,4.0,2.0,5.0,4.0
551,Внезапный,1.4,56.0,32.0,0.0,3.0,0.0,2.0,32.0,21.0,6.0,3.0,11.0,3.0,7.0,5.0
552,Мэри Поппинс,-1.1,52.0,30.0,0.0,1.0,0.0,0.0,34.0,15.0,7.0,5.0,5.0,5.0,6.0,5.0
553,Forest Wolf,1.4000000000000001,51.0,22.0,0.0,8.0,0.0,0.0,31.0,10.0,12.0,8.0,4.0,1.0,4.0,3.0
554,инЖенер,-1.2,47.0,23.0,0.0,4.0,0.0,1.0,25.0,6.0,12.0,11.0,4.0,2.0,6.0,4.0
555,Mephisto,0.8,48.0,16.0,0.0,9.0,0.0,3.0,30.0,11.0,10.0,4.0,2.0,0.0,6.0,1.0
556,Тата,1.2000000000000002,43.0,14.0,0.0,4.0,0.0,3.0,30.0,13.0,5.0,1.0,4.0,0.0,4.0,0.0
557,Belka,1.3,44.0,22.0,0.0,3.0,0.0,0.0,29.0,14.0,8.0,4.0,2.0,1.0,5.0,3.0
558,Lilu,-1.4,34.0,13.0,0.0,6.0,0.0,3.0,24.0,10.0,5.0,1.0,2.0,1.0,3.0,1.0
559,Пальма,0.3,32.0,6.0,0.0,4.0,0.0,1.0,19.0,5.0,9.0,1.0,2.0,0.0,2.0,0.0
560,Пандочка,-1.4000000000000001,35.0,19.0,0.0,5.0,0.0,0.0,24.0,11.0,6.0,4.0,4.0,4.0,1.0,0.0
561,Дядя Федор,1.0,22.0,8.0,0.0,3.0,0.0,0.0,14.0,6.0,3.0,1.0,4.0,1.0,1.0,0.0
562,Рыба,-0.2,18.0,12.0,0.0,0.0,0.0,0.0,11.0,8.0,5.0,3.0,1.0,1.0,1.0,0.0
563,Ugodnik,-0.5,19.0,11.0,0.0,1.0,0.0,0.0,13.0,6.0,5.0,4.0,1.0,1.0,0.0,0.0
564,RedEvil,0.8,22.0,13.0,0.0,3.0,0.0,0.0,18.0,10.0,2.0,2.0,1.0,0.0,1.0,1.0
565,Signore Les,0.2,16.0,8.0,0.0,2.0,0.0,0.0,9.0,7.0,2.0,0.0,3.0,0.0,2.0,1.0
566,Акела,0.3,10.0,5.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0
567,Amicus,-0.39999999999999997,15.0,4.0,0.0,1.0,0.0,0.0,10.0,3.0,1.0,0.0,1.0,0.0,3.0,1.0
568,Ar4i,-0.6,11.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0
569,KriKo,0.2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
570,DashaSheriff,0.2,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0
571,Хозяйка,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
572,LenaSheriff10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
573,Mila,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
574,JOKER,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
575,AlexandraPerm,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
576,NastyaDesigner,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
577,Семицветик,0.30000000000000004,11.0,8.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,1.0,1.0,4.0,3.0
578,Andrey,0.2,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
579,Oli,0.0,4.0,3.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
580,DashaWerwolf,0.2,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
581,Lankin,1.2,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
582,Mr.Green,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
583,Bananka,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
584,Erlotaz,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
585,DimaBonn,-0.1,10.0,6.0,0.0,2.0,0.0,1.0,5.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0
586,Dr. Manhattan,0.4,4.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
587,MarKir,-0.2,5.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
588,Otari,-0.6,8.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,0.0,0.0,1.0,1.0
589,Magdalena,-0.3,5.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
590,Explex,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
591,Pianogirl,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
592,AnnaPal,-0.5,8.0,4.0,0.0,1.0,0.0,1.0,6.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
593,Царь,-0.5,8.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0
594,Котя,0.2,14.0,6.0,0.0,2.0,0.0,0.0,6.0,4.0,6.0,2.0,2.0,0.0,0.0,0.0
595,Siemens,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
596,Bot,-0.2,8.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
597,IraForbes,-0.1,7.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0
598,Makler,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
599,Lider,0.0,7.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
600,Мазила,-0.6,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
601,Alexandra,0.1,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,Angel,0.1,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,Vova,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,Верочка,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
605,Gena,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,Зёша,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,Adam,-0.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,Rodion,-0.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,Kosmos,-1.6,66.0,32.0,0.0,4.0,0.0,0.0,36.0,17.0,16.0,12.0,7.0,1.0,7.0,2.0
610,Polly,0.9,57.0,27.0,0.0,4.0,1.0,1.0,34.0,15.0,12.0,8.0,6.0,2.0,5.0,2.0
611,Smitti,2.8,51.0,24.0,0.0,8.0,0.0,2.0,34.0,15.0,6.0,2.0,7.0,3.0,4.0,4.0
